148.71794871794896, 90.34482758620692
176.92307692307713, 335.1724137931034
207.69230769230762, 186.89655172413796
238.46153846153857, 104.13793103448273
269.23076923076906, 147.5862068965517
300, 182.75862068965517
325.64102564102586, 109.65517241379314
356.41025641025635, 22.75862068965523
387.1794871794873, 17.241379310344882
417.9487179487178, 8.965517241379416
451.2820512820508, 3.4482758620689538
476.92307692307713, 3.4482758620689538
502.56410256410254, 3.4482758620689538
535.897435897436, 1.3793103448276725
561.5384615384614, 1.3793103448276725
597.4358974358975, 1.3793103448276725
658.9743589743589, 2.068965517241395
687.1794871794873, 1.3793103448276725
751.2820512820513, 1.3793103448276725
835.897435897436, 2.068965517241395
900, 1.3793103448276725
958.9743589743589, 1.3793103448276725
776.9230769230767, 1.3793103448276725
802.5641025641025, 1.3793103448276725
